Day,Pb_Sum,Ppv_Sum,Pd_Sum,Ppvmax_Sum,Ps_Sum,Pc_Sum,SOC_Avg,Benefit,npv
189,0.0,913808.7871232866,67543.2,967548.7378711039,904601.1076861264,76750.87943716023,29898.51571699488,52460794.712555364,445336989.2180872
190,0.0,914975.9602657715,40000.0,1005752.0948813136,878225.0808286113,76750.87943716021,33895.51082156228,52460794.712555364,445336989.2180872
191,0.0,908830.3626150971,95086.4,954551.1834196495,927165.8831779369,76750.87943716021,34382.53767744816,52460794.712555364,445336989.2180872
192,0.0,886475.0172122788,67543.2,903319.003455564,877267.3377751186,76750.87943716021,21095.07803940297,52460794.712555364,445336989.2180872
193,0.0,903483.9468232767,67543.2,956989.2126027491,894276.2673861166,76750.87943716023,24839.31777015441,52460794.712555364,445336989.2180872
194,0.0,919789.1495456705,87543.2,1015147.9032184426,907855.013725881,99477.33581978947,21036.340573433026,52460794.712555364,445336989.2180872
195,0.0,908531.1637878813,67543.2,970341.5929652989,899323.484350721,76750.87943716021,27292.151244338642,52460794.712555364,445336989.2180872
196,0.0,908384.197417511,7543.2,983746.8017968036,839176.5179803508,76750.87943716023,39772.64017217207,52460794.712555364,445336989.2180872
197,0.0,907063.9681811176,127543.2,945518.5940241417,957856.2887439573,76750.87943716021,39091.22764097644,52460794.712555364,445336989.2180872
198,0.0,898853.6012190048,67543.2,960699.9080143742,889645.9217818447,76750.87943716021,21168.527173050763,52460794.712555364,445336989.2180872
199,0.0,917002.5486522707,67543.2,989157.5669702376,907794.8692151104,76750.87943716023,22437.43111637597,52460794.712555364,445336989.2180872
200,0.0,934686.0757918765,67543.2,1052133.068179735,925478.3963547163,76750.87943716023,22198.012790363613,52460794.712555364,445336989.2180872
201,0.0,913013.061788386,60000.0,1005952.0541978956,896262.1823512258,76750.87943716021,23073.669707783225,52460794.712555364,445336989.2180872
202,0.0,927863.083561141,75086.4,1027184.1687775807,926198.6041239807,76750.87943716023,22651.139780911715,52460794.712555364,445336989.2180872
203,0.0,897737.6108348207,20000.0,930203.6450768035,840986.7313976604,76750.87943716021,36889.13930908556,52460794.712555364,445336989.2180872
204,0.0,928993.8856539035,47543.2,1001949.2374842182,899786.2062167432,76750.87943716021,42010.82432741241,52460794.712555364,445336989.2180872
205,0.0,910451.1071221516,135086.4,982314.8258989629,968786.6276849913,76750.87943716021,47386.61504679833,52460794.712555364,445336989.2180872
206,0.0,917412.8368572942,67543.2,992468.5076005677,908205.1574201339,76750.87943716021,25571.992256106667,52460794.712555364,445336989.2180872
207,0.0,916512.7704025412,67543.2,1022670.8362339258,907305.0909653809,76750.87943716021,26822.542005949857,52460794.712555364,445336989.2180872
208,0.0,897202.080390523,67543.2,932140.2106202571,887994.4009533626,76750.87943716021,22381.880948851973,52460794.712555364,445336989.2180872
209,0.0,919651.5643201459,67543.2,981350.4106879849,910443.8848829856,76750.87943716021,29979.577816863875,52460794.712555364,445336989.2180872
210,0.0,917953.9626552758,67543.2,1010809.0213198891,908746.2832181156,76750.87943716021,29013.447594255602,52460794.712555364,445336989.2180872
211,0.0,903095.8764938148,67543.2,988354.765360951,893888.1970566545,76750.87943716023,30649.442868605056,52460794.712555364,445336989.2180872
212,0.0,915809.5372584027,67543.2,1004084.610065371,906601.8578212424,76750.87943716021,30824.778235010992,52460794.712555364,445336989.2180872
213,0.0,933083.928159173,0.0,1036420.174326318,856333.0487220129,76750.87943716021,41328.77564047764,52460794.712555364,445336989.2180872
214,0.0,914500.335190203,135086.4,983533.182112443,972835.8557530429,76750.87943716021,36029.31236069759,52460794.712555364,445336989.2180872
215,0.0,909713.1486389444,67543.2,968775.3229505471,900505.469201784,76750.87943716023,26948.46530931215,52460794.712555364,445336989.2180872
216,0.0,917331.2073574688,85143.8322,1013117.6935180386,905724.1601203086,96750.87943716021,27442.744355434446,52460794.712555364,445336989.2180872
217,0.0,927041.0265430862,67543.2,1063273.053075282,917833.3471059259,76750.87943716021,25614.25619133517,52460794.712555364,445336989.2180872
218,0.0,918597.2901179907,67543.2,1019563.1482176515,909389.6106808304,76750.87943716021,23921.71744712641,52460794.712555364,445336989.2180872
219,0.0,914374.2699392546,72900.10428351267,1026314.7144796926,904436.3222083485,82838.05201441875,25862.108027156835,52460794.712555364,445336989.2180872
220,0.0,921283.8291144711,60000.0,1015732.3128013592,904532.9496773109,76750.87943716021,30689.87027389655,52460794.712555364,445336989.2180872
221,0.0,918347.4635484703,75086.4,1004374.9224302899,916682.98411131,76750.87943716021,28592.419418098452,52460794.712555364,445336989.2180872
222,0.0,921981.3018022799,87543.2,1046502.758701048,910047.1659824904,99477.33581978946,27790.18598533428,52460794.712555364,445336989.2180872
223,0.0,903551.5879388924,67543.2,961048.6445146259,894343.9085017322,76750.87943716021,23979.577816863875,52460794.712555364,445336989.2180872
224,0.0,922693.916091264,0.0,1028154.6740247912,845943.0366541038,76750.87943716021,40607.316638915196,52460794.712555364,445336989.2180872
225,0.0,899512.7281919234,135086.4,983621.7246601749,957848.2487547632,76750.87943716021,43766.42218313613,52460794.712555364,445336989.2180872
226,0.0,899484.0916383095,40000.0,973234.180689205,862733.2122011493,76750.87943716021,33314.61672529582,52460794.712555364,445336989.2180872
227,0.0,906970.6536040701,95086.4,960794.2094549637,925306.1741669099,76750.87943716023,29803.388961908815,52460794.712555364,445336989.2180872
228,0.0,888834.7073787774,67543.2,925542.5234637986,879627.0279416172,76750.87943716021,25304.38327470419,52460794.712555364,445336989.2180872
229,0.0,902499.1242373423,67543.2,982351.6916312343,893291.444800182,76750.87943716021,23172.857955964904,52460794.712555364,445336989.2180872
230,0.0,908805.8408071592,27543.2,1006614.9663365867,859598.1613699989,76750.87943716021,33119.81228758098,52460794.712555364,445336989.2180872
231,0.0,919201.6136440923,60000.0,1016575.1064615789,902450.7342069321,76750.87943716021,37999.06838766491,52460794.712555364,445336989.2180872
232,0.0,914249.8503989602,47543.2,1033693.1498471334,885042.1709617999,76750.87943716023,42853.07962324551,52460794.712555364,445336989.2180872
233,0.0,906970.8183940217,135086.4,1008274.0568712262,965306.3389568614,76750.87943716021,48792.886858042904,52460794.712555364,445336989.2180872
234,0.0,900186.1725035654,67543.2,970944.7632744348,890978.4930664052,76750.87943716021,27106.577816863875,52460794.712555364,445336989.2180872
235,0.0,915682.9779502943,67543.2,1012858.8153835754,906475.298513134,76750.87943716021,27116.465112880687,52460794.712555364,445336989.2180872
236,0.0,912366.1136371552,67543.2,1006416.8175206103,903158.4341999949,76750.87943716021,19329.937089151834,52460794.712555364,445336989.2180872
237,0.0,895611.9474149448,67543.2,972822.5763534309,886404.2679777844,76750.87943716021,28415.7208360396,52460794.712555364,445336989.2180872
238,0.0,901145.4864180196,67543.2,965674.2174641934,891937.8069808594,76750.87943716021,26979.577816863875,52460794.712555364,445336989.2180872
239,0.0,912757.3109106675,67543.2,1006043.8878542405,903549.6314735074,76750.87943716021,24258.7774647102,52460794.712555364,445336989.2180872
240,0.0,917216.1689620198,67543.2,1033115.1598803523,908008.4895248597,76750.87943716023,27241.308094756358,52460794.712555364,445336989.2180872
241,0.0,927298.2589668956,67543.2,1069980.183898894,918090.5795297354,76750.87943716021,24284.19371622423,52460794.712555364,445336989.2180872
242,0.0,940533.954597954,67543.2,1058450.647127794,931326.2751607938,76750.87943716021,25730.6074154742,52460794.712555364,445336989.2180872
243,0.0,936495.9181753534,67543.2,1070919.583870163,927288.2387381932,76750.87943716021,21884.893099064473,52460794.712555364,445336989.2180872
244,0.0,924146.4635286235,67543.2,1043957.4256186081,914938.7840914632,76750.87943716021,23385.97304575794,52460794.712555364,445336989.2180872
245,0.0,912598.9887302838,13056.068214352024,1016419.0885262659,848904.1775074756,76750.87943716021,37107.19370796825,52460794.712555364,445336989.2180872
246,0.0,912527.397971638,122030.33178564798,1029181.4633268265,957806.8503201257,76750.87943716023,45541.5286591425,52460794.712555364,445336989.2180872
247,0.0,904739.6615754104,67543.2,989120.0436416324,895531.9821382501,76750.87943716021,28696.31078840521,52460794.712555364,445336989.2180872
248,0.0,931586.4515389194,20000.0,1057226.8603505818,874835.5721017591,76750.87943716021,35576.25859679629,52460794.712555364,445336989.2180872
249,0.0,941898.4541701302,115086.4,1090861.9159549798,980233.97473297,76750.87943716021,31594.1630867356,52460794.712555364,445336989.2180872
250,0.0,913239.0247716911,67543.2,1025700.351899717,904031.3453345308,76750.87943716021,26294.172183136125,52460794.712555364,445336989.2180872
251,0.0,919681.3522145592,67543.2,1017103.3955288449,910473.672777399,76750.87943716023,25832.81275127089,52460794.712555364,445336989.2180872
252,0.0,929231.86235625,67543.2,1050749.149034228,920024.1829190898,76750.87943716021,26316.763578822574,52460794.712555364,445336989.2180872
253,0.0,923454.915461707,61462.44578809938,1034710.0651979405,908166.4818126461,76750.87943716023,27526.939734401545,52460794.712555364,445336989.2180872
254,0.0,937612.7309458229,46080.754211900625,1080983.5710578477,906942.6057205633,76750.87943716021,32520.91912491118,52460794.712555364,445336989.2180872
255,0.0,917120.7149298532,27543.200000000004,1019866.1331487236,867913.0354926931,76750.87943716021,51042.47356135715,52460794.712555364,445336989.2180872
256,0.0,908739.0230159119,135086.4,987439.5582431057,967074.5435787517,76750.87943716021,37187.60927228795,52460794.712555364,445336989.2180872
257,0.0,917065.4164877934,20000.0,1016453.9780298973,860314.5370506331,76750.87943716021,38913.763499202745,52460794.712555364,445336989.2180872
258,0.0,902552.6112407139,87543.2,1010563.6390759479,913344.9318035536,76750.87943716021,33619.288869371,52460794.712555364,445336989.2180872
259,0.0,884039.127171604,27543.2,979501.8930097144,834831.4477344438,76750.87943716021,41969.540085030625,52460794.712555364,445336989.2180872
260,0.0,916043.8938976222,135086.4,1044701.3102861798,974379.4144604619,76750.87943716021,36081.04636143979,52460794.712555364,445336989.2180872
261,0.0,897476.7580351897,67543.2,958683.029101846,888269.0785980296,76750.87943716021,22516.25857285636,52460794.712555364,445336989.2180872
262,0.0,911957.3069782228,67543.2,997067.9130315434,902749.6275410624,76750.87943716021,29224.484767881586,52460794.712555364,445336989.2180872
263,0.0,921454.9877128763,47543.2,1038307.2028221248,892247.308275716,76750.87943716021,30109.159438874613,52460794.712555364,445336989.2180872
264,0.0,924481.8695536938,87543.2,1052747.2656570645,935274.1901165335,76750.87943716021,29522.64072771204,52460794.712555364,445336989.2180872
265,0.0,907875.986457993,67543.2,1006129.7962643045,898668.3070208329,76750.87943716021,26294.172183136125,52460794.712555364,445336989.2180872
266,0.0,906323.7054528394,67543.2,994625.1108810452,897116.0260156791,76750.87943716021,27643.498540407425,52460794.712555364,445336989.2180872
267,0.0,921975.5419713388,0.0,1058914.2578589323,845224.6625341786,76750.87943716021,41964.25,52460794.712555364,445336989.2180872
268,0.0,907521.6542913631,135086.4,981421.6721794222,965857.1748542029,76750.87943716021,38312.65488549612,52460794.712555364,445336989.2180872
269,0.0,902527.102256539,67543.2,1045525.3425947912,893319.4228193788,76750.87943716021,22187.609272287955,52460794.712555364,445336989.2180872
270,0.0,931832.8215844864,67543.2,1092870.4021496766,922625.1421473263,76750.87943716021,24628.731513899966,52460794.712555364,445336989.2180872
271,0.0,928985.1630434745,67543.2,1056562.7965583964,919777.4836063143,76750.87943716021,28416.077816863875,52460794.712555364,445336989.2180872
272,0.0,925903.3126531948,67543.2,1055423.2712298166,916695.6332160345,76750.87943716021,27946.51220285775,52460794.712555364,445336989.2180872
273,0.0,909658.6735212528,0.0,1018666.2083942546,832907.7940840926,76750.87943716021,41964.25,52460794.712555364,445336989.2180872
274,0.0,911842.9261791076,135086.4,1010935.0862581432,970178.4467419474,76750.87943716021,39472.25,52460794.712555364,445336989.2180872
275,0.0,923639.4051606825,67543.2,1042646.7429424005,914431.7257235222,76750.87943716021,27634.327816863875,52460794.712555364,445336989.2180872
276,0.0,931107.0409848834,60000.0,1077957.6757678783,914356.1615477232,76750.87943716021,30710.944542159687,52460794.712555364,445336989.2180872
277,0.0,909267.6407249975,75086.4,1027397.7884619411,907603.1612878372,76750.87943716021,27360.577816863875,52460794.712555364,445336989.2180872
278,0.0,919517.5994704429,67543.2,1039328.2326059134,910309.9200332826,76750.87943716021,31639.422183136125,52460794.712555364,445336989.2180872
279,0.0,917502.2017913114,67543.2,1024855.5832616348,908294.5223541511,76750.87943716021,29979.577816863875,52460794.712555364,445336989.2180872
280,0.0,916734.1252083991,67543.2,1055433.9694434965,907526.4457712389,76750.87943716021,30532.85927228796,52460794.712555364,445336989.2180872
281,0.0,901392.3498953577,67543.2,966381.3999386673,892184.6704581976,76750.87943716023,25499.648147442127,52460794.712555364,445336989.2180872
282,0.0,900330.8352542538,7543.2,988122.7135921909,831123.1558170936,76750.87943716021,41802.17218313613,52460794.712555364,445336989.2180872
283,0.0,908610.8186225387,127543.2,993155.9418598913,959403.1391853784,76750.87943716021,35004.21396041374,52460794.712555364,445336989.2180872
284,0.0,888155.0088663402,67543.2,981317.3313722642,878947.3294291799,76750.87943716021,22350.344366272253,52460794.712555364,445336989.2180872
285,0.0,917277.2256715487,67543.2,1026896.9836694067,908069.5462343885,76750.87943716021,27197.820363856023,52460794.712555364,445336989.2180872
286,0.0,922861.7832683617,60000.0,1052809.3107936077,906110.9038312015,76750.87943716021,30984.694542159687,52460794.712555364,445336989.2180872
287,0.0,905949.535378443,37945.7288,985934.3458759657,863895.2641784429,80000.0,38756.21109156806,52460794.712555364,445336989.2180872
288,0.0,914941.8931484252,107543.2,1065562.964547212,945734.2137112649,76750.87943716021,30867.89818071989,52460794.712555364,445336989.2180872
289,0.0,909817.9835032623,71345.07022085882,1015114.8235900275,900092.0223996226,81071.03132449847,23358.150056928793,52460794.712555364,445336989.2180872
290,0.0,927751.5016896453,67543.2,1058010.7358183092,918543.8222524851,76750.87943716021,29979.577816863875,52460794.712555364,445336989.2180872
291,0.0,911791.907898064,67543.2,1006931.9399645629,902584.2284609037,76750.87943716021,27360.577816863875,52460794.712555364,445336989.2180872
292,0.0,927819.8000889005,7543.2,1057629.2480187675,858612.1206517402,76750.87943716021,42299.26654940838,52460794.712555364,445336989.2180872
293,0.0,900026.8631469449,138061.08781946258,1005753.5754893216,949385.3555909271,88702.59537548036,30572.04906573445,52460794.712555364,445336989.2180872
294,0.0,931055.5289593744,67543.2,1062930.0767186654,921847.8495222142,76750.87943716021,30314.61672529581,52460794.712555364,445336989.2180872
295,0.0,936174.5011598816,67543.2,1080167.2738707336,926966.8217227214,76750.87943716021,26514.619515549286,52460794.712555364,445336989.2180872
296,0.0,923742.4292117009,67543.2,1056639.3235109204,914534.7497745407,76750.87943716021,30314.61672529581,52460794.712555364,445336989.2180872
297,0.0,879919.6257264351,67543.2,962334.4767410757,870711.9462892748,76750.87943716021,27532.85927228796,52460794.712555364,445336989.2180872
298,0.0,917263.8955090618,47543.2,1018428.2320046021,888056.2160719015,76750.87943716021,33578.82036385603,52460794.712555364,445336989.2180872
299,0.0,924764.117842601,67543.2,1077559.2377427225,915556.4384054408,76750.87943716021,39416.062910848166,52460794.712555364,445336989.2180872
300,0.0,912393.597599192,87543.2,1007916.4339086775,923185.9181620318,76750.87943716021,37639.42218313613,52460794.712555364,445336989.2180872
301,0.0,910005.2705663851,73432.8816703102,1005172.9513848725,899994.6931201414,83443.459116554,31728.736935930345,52460794.712555364,445336989.2180872
302,0.0,895148.007416598,67543.2,976321.4619559118,885940.3279794379,76750.87943716021,28663.7345172197,52460794.712555364,445336989.2180872
303,0.0,919280.6093189439,67543.2,1010853.1274911094,910072.9298817837,76750.87943716021,28583.937089151834,52460794.712555364,445336989.2180872
304,0.0,917059.6563441581,0.0,1010591.286889853,840308.7769069979,76750.87943716021,44309.5,52460794.712555364,445336989.2180872
305,0.0,895407.0506537071,67543.20000000001,969586.3543638802,886199.3712165469,76750.87943716021,62843.22544461236,52460794.712555364,445336989.2180872
306,0.0,911418.320322666,67543.2,1005930.494856751,902210.6408855057,76750.87943716021,45360.57781686387,52460794.712555364,445336989.2180872
307,0.0,938755.0523877727,67543.2,1066383.37491653,929547.3729506125,76750.87943716021,49086.14072771204,52460794.712555364,445336989.2180872
308,0.0,914316.3392356931,135086.4,1011002.5628965019,972651.859798533,76750.87943716021,39969.34436627225,52460794.712555364,445336989.2180872
309,0.0,878012.0250657207,67543.2,912740.4855668189,868804.3456285605,76750.87943716021,28554.095902309276,52460794.712555364,445336989.2180872
310,0.0,884482.3305277856,67543.20000000001,978907.2802083613,875274.6510906254,76750.87943716021,24143.967510763967,52460794.712555364,445336989.2180872
311,0.0,896864.6997002849,74112.74497269902,955552.299260253,886761.4413720354,84216.00330094849,24824.65230131378,52460794.712555364,445336989.2180872
312,0.0,884185.6001102033,67543.2,980160.3617609104,874977.920673043,76750.87943716021,28639.422183136125,52460794.712555364,445336989.2180872
313,0.0,882826.6958917107,67543.20000000001,940923.4678160987,873619.0164545506,76750.87943716023,28270.454723265342,52460794.712555364,445336989.2180872
314,0.0,900872.9485411666,67543.2,980301.7324649022,891665.2691040064,76750.87943716021,26332.931928225065,52460794.712555364,445336989.2180872
315,0.0,891318.1591765425,67543.2,982183.8235160535,882110.4797393823,76750.87943716021,29979.577816863875,52460794.712555364,445336989.2180872
316,0.0,875863.81419038,60000.0,932607.6065171681,859112.9347532198,76750.87943716021,30984.694542159687,52460794.712555364,445336989.2180872
317,0.0,871506.4287796451,85056.78546237653,889815.3771870164,868482.7582884264,88080.45595359527,30334.64380144652,52460794.712555364,445336989.2180872
318,0.0,882096.3074273551,67543.2,968873.5746595556,872888.6279901948,76750.87943716021,26979.577816863875,52460794.712555364,445336989.2180872
319,0.0,884437.8950893569,67543.2,940378.8861195527,875230.2156521968,76750.87943716021,26020.422183136125,52460794.712555364,445336989.2180872
320,0.0,903587.6297214065,27543.2,1039499.0622498045,854379.9502842462,76750.87943716021,37304.38327470418,52460794.712555364,445336989.2180872
321,0.0,905917.5319934919,103501.52316738467,1025413.4960587514,914534.3689535429,94884.68620733367,33057.03252739445,52460794.712555364,445336989.2180872
322,0.0,863169.0752437892,105707.94725616365,885170.7142440211,871485.1262518583,97391.8962480946,32679.7614980483,52460794.712555364,445336989.2180872
323,0.0,905752.9562377017,77578.03587036493,998809.4563903766,895177.2996851718,88153.6924228948,26373.076750583718,52460794.712555364,445336989.2180872
324,0.0,924629.8234129952,80355.1910198319,1029991.5066258397,913675.5772413245,91309.43719150257,26208.47980935898,52460794.712555364,445336989.2180872
325,0.0,927250.6965844164,67543.2,1068484.1881993427,918043.0171472562,76750.87943716021,30532.85927228796,52460794.712555364,445336989.2180872
326,0.0,923286.3891248034,70324.37001697301,1039115.1060406297,913699.5727504455,79911.18639133089,30334.464511571525,52460794.712555364,445336989.2180872
327,0.0,918659.1707772766,67543.2,1029469.4717593691,909451.4913401164,76750.87943716021,22756.21854457592,52460794.712555364,445336989.2180872
328,0.0,915602.6655193031,67543.2,994502.3379894876,906394.9860821428,76750.87943716021,33416.062910848166,52460794.712555364,445336989.2180872
329,0.0,920752.4131031546,67543.2,1035418.7295312001,911544.7336659944,76750.87943716021,29563.760340263038,52460794.712555364,445336989.2180872
330,0.0,915861.0492839117,67543.2,1017564.5369122658,906653.3698467514,76750.87943716021,26979.577816863875,52460794.712555364,445336989.2180872
331,0.0,926121.0467705367,67543.2,1031446.0296664502,916913.3673333764,76750.87943716021,23979.577816863875,52460794.712555364,445336989.2180872
332,0.0,911653.9934053309,67543.2,985855.1850984681,902446.3139681707,76750.87943716021,24025.538908431943,52460794.712555364,445336989.2180872
333,0.0,928917.1926606504,67543.2,1032228.7525426003,919709.5132234901,76750.87943716021,23979.577816863875,52460794.712555364,445336989.2180872
334,0.0,926377.9499271376,68852.40206819956,1039226.1954184371,916991.7963732276,78238.55562210947,28038.535746667087,52460794.712555364,445336989.2180872
335,0.0,914697.168188123,67543.2,975575.1098167897,905489.4887509628,76750.87943716021,30360.577816863875,52460794.712555364,445336989.2180872
336,0.0,927366.5579915395,67543.2,1066182.428111017,918158.8785543792,76750.87943716021,26075.92963614398,52460794.712555364,445336989.2180872
337,0.0,925765.5623250243,67543.2,1057891.747154441,916557.882887864,76750.87943716021,22959.13327470419,52460794.712555364,445336989.2180872
338,0.0,937196.6829098585,27543.2,1053480.9461681165,887989.0034726983,76750.87943716021,35740.88327470418,52460794.712555364,445336989.2180872
339,0.0,945376.6037558353,107543.2,1129312.6304996873,976168.9243186751,76750.87943716021,33611.37390583964,52460794.712555364,445336989.2180872
340,0.0,941689.2784986541,67543.2,1130651.7855649714,932481.599061494,76750.87943716021,23394.725946249502,52460794.712555364,445336989.2180872
341,0.0,937048.2349933971,0.0,1098249.4038254467,860297.3555562369,76750.87943716021,40048.35219575403,52460794.712555364,445336989.2180872
342,0.0,933256.5686163638,135086.4,1073413.4039890107,991592.0891792036,76750.87943716021,29527.764906015702,52460794.712555364,445336989.2180872
343,0.0,943188.2369776934,60000.0,1126202.1441811826,926437.3575405332,76750.87943716023,26906.709683139383,52460794.712555364,445336989.2180872
344,0.0,928823.8787089919,75086.4,1098483.5953620204,927159.3992718317,76750.87943716021,27969.36672529581,52460794.712555364,445336989.2180872
345,0.0,942442.2137930857,67543.2,1095238.4859720897,933234.5343559254,76750.87943716021,23771.538908431943,52460794.712555364,445336989.2180872
346,0.0,932915.2379704013,67543.2,1073582.5876095537,923707.558533241,76750.87943716021,27634.327816863875,52460794.712555364,445336989.2180872
347,0.0,916796.0061803794,67543.2,1038266.2239076492,907588.3267432192,76750.87943716021,28740.89072771204,52460794.712555364,445336989.2180872
348,0.0,934252.9111768744,0.0,1063496.5473362594,857502.0317397142,76750.87943716021,40337.908288937055,52460794.712555364,445336989.2180872
349,0.0,925704.6694673639,135086.4,1093065.0950670885,984040.1900302036,76750.87943716021,28120.60611828098,52460794.712555364,445336989.2180872
350,0.0,944681.9287448685,67543.2,1129959.743753564,935474.2493077081,76750.87943716021,25789.07704274112,52460794.712555364,445336989.2180872
351,0.0,947767.3991982756,67543.2,1139490.8333838414,938559.7197611155,76750.87943716021,19433.00251791852,52460794.712555364,445336989.2180872
352,0.0,949780.493257725,67543.2,1156392.1307663736,940572.8138205648,76750.87943716021,20564.450545995354,52460794.712555364,445336989.2180872
353,0.0,942551.9854766704,67543.2,1117073.1129518826,933344.3060395101,76750.87943716021,25552.037529714627,52460794.712555364,445336989.2180872
354,0.0,949468.786341613,67543.2,1138909.880324878,940261.106904453,76750.87943716023,24668.641003351364,52460794.712555364,445336989.2180872
355,0.0,939969.9527026882,67543.2,1121317.3638299436,930762.2732655279,76750.87943716021,25213.140727712045,52460794.712555364,445336989.2180872
356,0.0,939321.1943635467,67543.2,1095737.3157867622,930113.5149263864,76750.87943716021,26090.564777786265,52460794.712555364,445336989.2180872
357,0.0,948185.7514793107,67543.2,1154871.9419007043,938978.0720421504,76750.87943716021,25325.35625998082,52460794.712555364,445336989.2180872
358,0.0,942130.342087022,67543.2,1130621.8325678871,932922.6626498619,76750.87943716023,25840.281335907635,52460794.712555364,445336989.2180872
359,0.0,935929.7761995796,71967.00313238056,1093177.499950258,926119.0314481306,81777.74788382949,25612.565537273058,52460794.712555364,445336989.2180872
360,0.0,937315.8354255947,67543.2,1113389.7376504263,928108.1559884344,76750.87943716021,28639.422183136125,52460794.712555364,445336989.2180872
361,0.0,930567.725687507,67543.2,1074234.4732054402,921360.0462503467,76750.87943716021,31431.38327470419,52460794.712555364,445336989.2180872
362,0.0,943218.6827811348,72738.20634664889,1139393.4043738125,933302.8054333937,82654.08369439014,24081.00633238202,52460794.712555364,445336989.2180872
363,0.0,940620.5218551293,68394.95744598421,1142854.4383185632,931296.7284417163,77718.75085939722,29542.796623137565,52460794.712555364,445336989.2180872
364,0.0,950491.7904778753,67543.2,1153397.6703322488,941284.111040715,76750.87943716021,25282.358978198885,52460794.712555364,445336989.2180872
365,0.0,960886.2462459743,67543.2,1199603.3702865888,951678.5668088141,76750.87943716021,28187.60927228796,52460794.712555364,445336989.2180872
